parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
100,100,100,1,100,440,202920,101000,1960,100
100,100,100,1,100,440,202920,101000,1960,100
100,100,100,1,100,440,202920,101000,1960,100
100,100,100,1,100,440,202920,101000,1960,100
100,100,100,1,100,440,202920,101000,1960,100
