parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
100,100,100,1,100,500,232120,107038,1700
100,100,100,1,100,500,232120,107050,1700
100,100,100,1,100,500,232120,107043,1700
100,100,100,1,100,500,232120,107050,1700
100,100,100,1,100,500,232120,107034,1700
