parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
100,100,100,100,100,400,74960,38080,1800,100
100,100,100,100,100,400,74960,38080,1800,100
100,100,100,100,100,400,74960,38080,1800,100
100,100,100,100,100,400,74960,38080,1800,100
100,100,100,100,100,400,74960,38080,1800,100
