parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
100,100,100,100,100,1140,5106680,1978108,3620
100,100,100,100,100,1140,5106680,1978298,3620
100,100,100,100,100,1140,5106680,1978124,3620
100,100,100,100,100,1140,5106680,1978136,3620
100,100,100,100,100,1140,5106680,1978112,3620
