parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
 3.0029598420007915E+000, 2.8971577790007359E+000, 1.1631460069997956E+000, 0.0000000000000000E+000, 2.5292872159996023E+000, 7.8436422500067238E-001, 1.2578660299391231E-001, 4.0145871397953670E-001, 1.7512440269938452E+000
 2.9417282560000331E+000, 2.8355855329987207E+000, 1.1234240290004891E+000, 0.0000000000000000E+000, 2.5068102909986010E+000, 7.8511793100346949E-001, 1.2641876402153684E-001, 4.0061852695043854E-001, 1.7282935310033736E+000
 2.9364732139977150E+000, 2.8321181729972977E+000, 1.1194638660017517E+000, 0.0000000000000000E+000, 2.5078133469996828E+000, 7.8394334100244123E-001, 1.2848170008373927E-001, 4.0182335102576872E-001, 1.7300554929947793E+000
 2.9318664719994558E+000, 2.8262414889989032E+000, 1.1178487580002638E+000, 0.0000000000000000E+000, 2.5035590020008840E+000, 7.8465994600492195E-001, 1.2556594394777676E-001, 4.0162364514094406E-001, 1.7250713689925306E+000
 2.9490342670005703E+000, 2.8435309590006455E+000, 1.1362841909999588E+000, 0.0000000000000000E+000, 2.5032968600000913E+000, 7.8481912300003387E-001, 1.2577308491745498E-001, 4.0182272201309388E-001, 1.7252111749924097E+000
