parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
10,10,10,1,10,65,67627,30923,215
10,10,10,1,10,65,67627,30930,215
10,10,10,1,10,65,67627,30923,215
10,10,10,1,10,65,67627,30938,215
10,10,10,1,10,65,67627,30914,215
10,10,10,1,10,65,67627,30942,215
10,10,10,1,10,65,67627,30929,215
10,10,10,1,10,65,67627,30933,215
10,10,10,1,10,65,67627,30915,215
10,10,10,1,10,65,67627,30951,215
