parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
10,10,10,1,10,62,64925,30018,206
10,10,10,1,10,62,64925,30017,206
10,10,10,1,10,62,64925,30023,206
10,10,10,1,10,62,64925,30021,206
10,10,10,1,10,62,64925,30019,206
10,10,10,1,10,62,64925,30022,206
10,10,10,1,10,62,64925,30021,206
10,10,10,1,10,62,64925,30019,206
10,10,10,1,10,62,64925,30025,206
10,10,10,1,10,62,64925,30034,206
