parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 8.3666557760000160E+000, 6.8614016380001885E+000, 5.4963215629998103E+000, 0.0000000000000000E+000, 1.3356176670006334E+000, 1.4821155300001010E-001, 3.5373560025846018E-002, 1.6859496987990497E-002, 3.1498928400105797E-001, 9.4691499000191470E-002
 8.3769960009999522E+000, 6.8659610039997006E+000, 5.5570150019993889E+000, 0.0000000000000000E+000, 1.2871474830001262E+000, 9.9400458000445724E-002, 3.6435377994394003E-002, 1.7171135996022713E-002, 3.4601183499967192E-001, 8.9672653999514296E-002
 8.4281776049992914E+000, 6.9200792490000822E+000, 5.5661883689997467E+000, 0.0000000000000000E+000, 1.3319861069996932E+000, 1.4688080200085096E-001, 3.5205873044105829E-002, 1.6776271953403921E-002, 3.1926361799946790E-001, 8.4452992000024096E-002
 8.3701506109998718E+000, 6.8654648249996626E+000, 5.5152308109998103E+000, 0.0000000000000000E+000, 1.3272089059998962E+000, 1.5039164999984678E-001, 3.5143546951758253E-002, 1.6661339986285384E-002, 3.6300270799824830E-001, 8.5659760000226015E-002
 8.3638307659998645E+000, 6.8568694400005370E+000, 5.5241279979995852E+000, 0.0000000000000000E+000, 1.3042030619999423E+000, 1.3067478900120477E-001, 3.5218010984181092E-002, 1.6737346032641653E-002, 3.1112638399895332E-001, 8.8536615000293750E-002
 8.3389285770006154E+000, 6.8349272789998849E+000, 5.5004370750000362E+000, 0.0000000000000000E+000, 1.3126689560003797E+000, 1.1533671399979539E-001, 3.5141764039508416E-002, 1.6660063026620264E-002, 3.0364420400064773E-001, 9.4353908000130104E-002
 8.4407906180006194E+000, 6.9321388249993561E+000, 5.5196339959995839E+000, 0.0000000000000000E+000, 1.3861798650000310E+000, 1.8868429300027856E-001, 3.5316008993277137E-002, 1.6917048007371704E-002, 3.9553470999908313E-001, 1.0015763699971103E-001
 8.3196777970001676E+000, 6.8135929579996173E+000, 5.4904787369998758E+000, 0.0000000000000000E+000, 1.2915589770002498E+000, 1.1154765500100439E-001, 3.5341361017572126E-002, 1.6574950008362066E-002, 3.1010754299950349E-001, 8.8099887999533166E-002
 8.3725221380004768E+000, 6.8657206430002589E+000, 5.5503773519999413E+000, 0.0000000000000000E+000, 1.2866479560000244E+000, 1.0318972100094470E-001, 3.5358033958118540E-002, 1.6855531024702941E-002, 3.0511544499722731E-001, 7.6516132999586262E-002
 8.3374996009997631E+000, 6.8326501739995820E+000, 5.5198153540002295E+000, 0.0000000000000000E+000, 1.2868501979999110E+000, 1.1081056300008640E-001, 3.5282348037526390E-002, 1.6604004997589072E-002, 3.0618351699831692E-001, 8.7339220000103523E-002
