parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
10,10,10,1,10,55,73415,34379,185
10,10,10,1,10,55,73415,34392,185
10,10,10,1,10,55,73415,34391,185
10,10,10,1,10,55,73415,34392,185
10,10,10,1,10,55,73415,34391,185
10,10,10,1,10,55,73415,34386,185
10,10,10,1,10,55,73415,34384,185
10,10,10,1,10,55,73415,34383,185
10,10,10,1,10,55,73415,34390,185
10,10,10,1,10,55,73415,34384,185
