parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
10,10,10,1,10,54,36751,17430,182
10,10,10,1,10,54,36751,17429,182
10,10,10,1,10,54,36751,17429,182
10,10,10,1,10,54,36751,17427,182
10,10,10,1,10,54,36751,17429,182
10,10,10,1,10,54,36751,17429,182
10,10,10,1,10,54,36751,17430,182
10,10,10,1,10,54,36751,17429,182
10,10,10,1,10,54,36751,17430,182
10,10,10,1,10,54,36751,17429,182
