parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 1.5429597630004537E+000, 1.3417950279999786E+000, 7.8104071999996449E-001, 0.0000000000000000E+000, 9.9614529599989510E-001, 7.7393444001017997E-002, 4.3501648083065447E-002, 1.6860549992543383E-002, 4.6829238699911002E-001, 4.9305289600010838E-001
 1.5432810029994926E+000, 1.3481892750000952E+000, 7.8049482700043882E-001, 0.0000000000000000E+000, 1.0027745610000238E+000, 8.3173344001352234E-002, 4.3663884026045707E-002, 1.6851841072821117E-002, 4.7301199299727159E-001, 4.9392239399958271E-001
 1.5460688260000097E+000, 1.3485160749996794E+000, 7.8516531800028133E-001, 0.0000000000000000E+000, 9.9949169799992887E-001, 7.8528413001549779E-002, 4.3533924002531421E-002, 1.6856432973781921E-002, 4.6976773799769944E-001, 4.9327410099999724E-001
 1.5435606089999965E+000, 1.3459726319997571E+000, 7.8159268899980816E-001, 0.0000000000000000E+000, 1.0002648379995662E+000, 7.7408019999893440E-002, 4.3423368021194619E-002, 1.6792092009836779E-002, 4.6744948499872407E-001, 4.9458341000013206E-001
 1.5696642280001925E+000, 1.3729420849997496E+000, 8.1188212000006388E-001, 0.0000000000000000E+000, 9.9486844700004440E-001, 7.8714601999990919E-002, 4.3251887943142719E-002, 1.6805773994065021E-002, 4.6778061799727766E-001, 4.9259201400036545E-001
 1.6335194089995184E+000, 1.4364242279998507E+000, 8.7643176300025516E-001, 0.0000000000000000E+000, 1.0129593730000579E+000, 7.9000108999025542E-002, 4.3430779998971047E-002, 1.6765134018669414E-002, 4.8335368800348988E-001, 5.0704754499997762E-001
 1.5344157990000440E+000, 1.3370083670001804E+000, 7.7932019500008209E-001, 0.0000000000000000E+000, 9.9273277900010726E-001, 7.5916428000255110E-002, 4.3457790024831411E-002, 1.6805810012328948E-002, 4.6557963000236668E-001, 4.9284757600025841E-001
 1.5325764080005229E+000, 1.3364064069999131E+000, 7.7963227999998708E-001, 0.0000000000000000E+000, 9.9152203599965105E-001, 7.8206504999343451E-002, 4.3285191971563108E-002, 1.6759897008114422E-002, 4.6520379900152875E-001, 4.9289471000020058E-001
 1.5352905290003491E+000, 1.3390950619998421E+000, 7.8224740000018755E-001, 0.0000000000000000E+000, 9.9349075500026629E-001, 7.6173313998651793E-002, 4.3179777980640210E-002, 1.6756927990172699E-002, 4.6499669499939955E-001, 4.9305530700053168E-001
 1.5540959249999560E+000, 1.3579455960000359E+000, 7.9712046400027248E-001, 0.0000000000000000E+000, 9.9394755199955398E-001, 7.9734739998912119E-002, 4.2952463051051382E-002, 1.6682772998592554E-002, 4.6877257499795633E-001, 4.9334612300003755E-001
