parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 1.8688867800028675E-001, 1.7199882999989313E-001, 9.2261220000182220E-002, 0.0000000000000000E+000, 1.1948386800054323E-001, 1.6224239000166563E-002, 4.9526199852607533E-003, 2.0215590270709072E-003, 5.5974163000655608E-002, 5.0557947000470449E-002
 1.9091833199968278E-001, 1.7615150800020274E-001, 9.5020449999992707E-002, 0.0000000000000000E+000, 1.2112860700040073E-001, 1.7641106999008116E-002, 4.9055789791054849E-003, 2.0318920051067835E-003, 5.7735757003683830E-002, 5.0461233999612887E-002
 1.8841149800005041E-001, 1.7321517600043990E-001, 9.4966636999970433E-002, 0.0000000000000000E+000, 1.1894556499987630E-001, 1.6683000000966786E-002, 4.8382400234459055E-003, 1.9976540124844178E-003, 5.5722709997553466E-002, 5.0669130999949630E-002
 1.8709334800018951E-001, 1.7198946299981799E-001, 9.2747150999912265E-002, 0.0000000000000000E+000, 1.1993386199992528E-001, 1.6837912999562832E-002, 4.9280310115591419E-003, 2.0376900067731185E-003, 5.6527500998981850E-002, 5.0929961000065305E-002
 1.8542098200009605E-001, 1.7077877000042463E-001, 9.2300432999991244E-002, 0.0000000000000000E+000, 1.1897631299984823E-001, 1.5894889000037438E-002, 4.9802670139342808E-003, 2.0399239983817097E-003, 5.6319101002600291E-002, 5.0242079999861744E-002
 1.8738073399981658E-001, 1.7265191700016658E-001, 9.2487884999854941E-002, 0.0000000000000000E+000, 1.2001226299980772E-001, 1.6769287001807243E-002, 4.9258129984082188E-003, 2.0516790073088487E-003, 5.6221720999701574E-002, 5.0342504999889570E-002
 1.8738661599991246E-001, 1.7248929899960785E-001, 9.2779863000487239E-002, 0.0000000000000000E+000, 1.1962991299969872E-001, 1.6061347999993814E-002, 4.9880879921602173E-003, 2.0506020007360348E-003, 5.6350574999669334E-002, 5.0693040000396650E-002
 1.8609112500007541E-001, 1.7077334400005384E-001, 9.2271487999823876E-002, 0.0000000000000000E+000, 1.1905030100024305E-001, 1.6235687999596848E-002, 4.8402440222616860E-003, 1.9995549869236129E-003, 5.6299205002915187E-002, 5.0717124999664520E-002
 1.9185026400032257E-001, 1.7668022100042435E-001, 9.7573679000333868E-002, 0.0000000000000000E+000, 1.2026813799957381E-001, 1.6535141999611369E-002, 4.9181000179032708E-003, 2.0133780162723269E-003, 5.7656512999983534E-002, 5.0659615000085978E-002
 1.8758886199998415E-001, 1.7234527199980221E-001, 9.2451078999829406E-002, 0.0000000000000000E+000, 1.2059937499998341E-001, 1.6895203998501529E-002, 4.9076849907123687E-003, 2.0298010040278314E-003, 5.7154672997967282E-002, 5.0767852000490166E-002
