parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 9.0632822980999862E+001, 7.9539389836999760E+001, 4.5664469439000015E+001, 0.0000000000000000E+000, 7.2815569460999797E+001, 9.8676557120005270E+000, 1.9250552949428084E+000, 7.0547395199662333E-001, 3.6380398230000509E+001, 4.2774047166000287E+001
 9.0348243298000227E+001, 7.9405469227000026E+001, 4.6031111641000052E+001, 0.0000000000000000E+000, 7.2685190754000047E+001, 9.6905642320001562E+000, 1.9053886200019008E+000, 7.0529890999856093E-001, 3.6432072224000990E+001, 4.2655363117000007E+001
 9.0700893672999882E+001, 7.9480377865999657E+001, 4.6075896873999966E+001, 0.0000000000000000E+000, 7.2752562839000007E+001, 9.7643154830001038E+000, 1.9132074289670982E+000, 7.0553366198871004E-001, 3.6428038781001874E+001, 4.2568633022999904E+001
 9.0715586551000257E+001, 7.9792619872000245E+001, 4.5944707825999643E+001, 0.0000000000000000E+000, 7.3046820564999962E+001, 1.0033587503000064E+001, 1.9058314020264788E+000, 7.0599609699007715E-001, 3.6263776962000122E+001, 4.2699630381000048E+001
 9.0291223114999923E+001, 7.9489930451000220E+001, 4.5999896538999963E+001, 0.0000000000000000E+000, 7.2796215955999912E+001, 9.7982417929992778E+000, 1.9042547819673814E+000, 7.0507259299310476E-001, 3.6662709437001382E+001, 4.2676727976999956E+001
