parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
100,100,100,1,100,1050,889580,344201,3350
100,100,100,1,100,1050,889580,344289,3350
100,100,100,1,100,1050,889580,344343,3350
100,100,100,1,100,1050,889580,344382,3350
100,100,100,1,100,1050,889580,344314,3350
100,100,100,1,100,1050,889580,344282,3350
100,100,100,1,100,1050,889580,344332,3350
100,100,100,1,100,1050,889580,344160,3350
