parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
 4.7532759209999966E+000, 3.8856291929999891E+000, 2.9945372430000248E+000, 0.0000000000000000E+000, 1.5676103189999999E+000, 2.0396809200004284E-001, 1.9627958599964401E-001, 8.0836841000088810E-002, 1.3641361190000190E+000
 4.7801241450000056E+000, 3.9160202989999995E+000, 3.0126900880000171E+000, 0.0000000000000000E+000, 1.5770050409999854E+000, 2.0566072899999099E-001, 1.9980825999978435E-001, 8.2058731999818946E-002, 1.3718437449999534E+000
 4.8357192159999975E+000, 3.9734461440000111E+000, 3.0652836329999928E+000, 0.0000000000000000E+000, 1.6544884729999936E+000, 2.0933492300004986E-001, 1.9953103699955221E-001, 8.3713598999992200E-002, 1.4459059850000529E+000
 4.7519453610000006E+000, 3.8993920350000053E+000, 3.0061991809999995E+000, 0.0000000000000000E+000, 1.5681406399999922E+000, 2.0370384399998898E-001, 1.9608153899914527E-001, 8.1723282999998759E-002, 1.3650735870000581E+000
 4.7279384929999857E+000, 3.8881307099999987E+000, 2.9930085469999952E+000, 0.0000000000000000E+000, 1.5620961980000097E+000, 2.0371771700000707E-001, 1.9800619399981656E-001, 8.1801357000454544E-002, 1.3589099650000307E+000
