parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
100,100,100,100,100,1050,1414540,556597,3350
100,100,100,100,100,1050,1414540,556578,3350
100,100,100,100,100,1050,1414540,556605,3350
100,100,100,100,100,1050,1414540,556575,3350
100,100,100,100,100,1050,1414540,556474,3350
