parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
100,100,100,100,100,440,48500,23647,1520
100,100,100,100,100,440,48500,23657,1520
100,100,100,100,100,440,48500,23657,1520
100,100,100,100,100,440,48500,23649,1520
100,100,100,100,100,440,48500,23649,1520
