parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 4.9665789459996859E+000, 4.0628173200002493E+000, 3.1654057129998137E+000, 0.0000000000000000E+000, 9.0280385599942292E-001, 1.1122920099899147E-001, 3.6862095007336393E-002, 1.5195651001704391E-002, 3.8228871199942205E-001, 1.1236311100026342E-001
 4.9675344429998631E+000, 4.0667124530001502E+000, 3.1570819230001916E+000, 0.0000000000000000E+000, 9.0955519699957676E-001, 1.1451198199915780E-001, 3.5668055009750788E-002, 1.4946275012675869E-002, 3.7563796500194258E-001, 1.0229711800002406E-001
 5.0211351620002915E+000, 4.1178789529985806E+000, 3.2137190629980523E+000, 0.0000000000000000E+000, 8.9773835599930862E-001, 1.0837703700167367E-001, 3.6566751001146258E-002, 1.5178751987832584E-002, 3.7554112299380904E-001, 1.0352982999870619E-001
 4.9855923990010069E+000, 4.0638143390017376E+000, 3.1553240730006564E+000, 0.0000000000000000E+000, 9.0443164299813361E-001, 1.0575388999882307E-001, 3.7367160995017912E-002, 1.5357631006736483E-002, 3.6457542799894327E-001, 9.5683967001377823E-002
 4.9657410739991974E+000, 4.0544771349984785E+000, 3.1436736609991840E+000, 0.0000000000000000E+000, 8.9842614000053800E-001, 9.9814650001917471E-002, 3.6213100035183743E-002, 1.5051938001306553E-002, 3.6777338499291545E-001, 9.4734767000772990E-002
