parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 1.0348620159991242E+000, 9.2041878599934535E-001, 6.4463894299956337E-001, 9.4136067998988437E-002, 2.8107294100163926E-001, 1.0052936600254725E-001, 9.7598770030344895E-003, 4.9924339859899192E-003, 1.1753694201183862E-001, 2.7433363001591715E-002
 1.0426107470002535E+000, 9.2753830499805190E-001, 6.4896218199919531E-001, 9.5863852999627852E-002, 2.8433710200033602E-001, 1.0065118199850076E-001, 9.8497170308746718E-003, 4.9232760095492267E-003, 1.2055013599592712E-001, 2.8169226001182324E-002
 1.0450700380013132E+000, 9.2736318100082826E-001, 6.5201575599871830E-001, 9.7562335999555216E-002, 2.7973325799985105E-001, 1.0007740800028841E-001, 9.7467310047250066E-003, 4.9546340117103682E-003, 1.1666422399889598E-001, 2.6542536000079053E-002
 1.0480962749995797E+000, 9.3511493600067297E-001, 6.4887945500049682E-001, 9.3494377000070017E-002, 2.8988193999930445E-001, 1.0889125100129604E-001, 9.7804349891248421E-003, 4.9404130047605577E-003, 1.1938587199870199E-001, 2.6769924000291212E-002
 1.0448958420004146E+000, 9.3231239000033383E-001, 6.4751731100045617E-001, 9.4985441000972060E-002, 2.8943977300082224E-001, 1.0873649200402724E-001, 9.6951939835889789E-003, 4.9481409791951592E-003, 1.1771368900076595E-001, 2.6424483002074339E-002
