parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
 1.6036001879998594E+000, 1.5167677800003503E+000, 6.0444306800002323E-001, 0.0000000000000000E+000, 9.3842737599925385E-001, 1.5318324900044900E-001, 4.2915226999173228E-001, 2.1471614300241981E-001, 4.4253407299879655E-001
 1.6641048769999998E+000, 1.5770385879997093E+000, 6.8198221599993758E-001, 0.0000000000000000E+000, 9.1525756999999430E-001, 1.5323311600025136E-001, 4.0838759000280334E-001, 2.0605060800039610E-001, 4.3990853700120169E-001
 1.5637395129999732E+000, 1.4764068849996193E+000, 5.8468186700099523E-001, 0.0000000000000000E+000, 9.1735262999952738E-001, 1.5340589999959775E-001, 4.0761770100584727E-001, 2.0627406499193057E-001, 4.4074677599974166E-001
 1.5983799770006044E+000, 1.5115131170014138E+000, 6.2397429699944951E-001, 0.0000000000000000E+000, 9.2048223100050564E-001, 1.5136006900070242E-001, 4.0877555496967943E-001, 2.0660730801319005E-001, 4.4569380000712044E-001
 1.6074996389997978E+000, 1.5055883160000576E+000, 6.1464005900074881E-001, 0.0000000000000000E+000, 9.1925081700037481E-001, 1.5086052300193842E-001, 4.0834176996690985E-001, 2.0692737801914518E-001, 4.4564968899817359E-001
