parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 2.4964353159997472E+000, 2.3205924000003506E+000, 1.8554510999996410E+000, 0.0000000000000000E+000, 5.7586317199991299E-001, 2.1304544299994177E-001, 2.7254694000021118E-002, 1.2550911000516862E-002, 2.6498374900018007E-001, 1.0890306699957364E-001
 2.5413512099996751E+000, 2.3629913640002087E+000, 1.8834247529998720E+000, 0.0000000000000000E+000, 5.9207895899999130E-001, 2.2022194499811576E-001, 2.8016850001336024E-002, 1.2689660011460546E-002, 2.6203444100042361E-001, 1.0754165200023635E-001
 2.5189590260001751E+000, 2.3383851210003286E+000, 1.8635059589996672E+000, 0.0000000000000000E+000, 5.8722016900037488E-001, 2.2163112499674753E-001, 3.0675795995875887E-002, 1.2673557957214143E-002, 2.5985258200012140E-001, 1.0604856499980997E-001
 2.5387447010004962E+000, 2.3598893599989879E+000, 1.8937957760003883E+000, 0.0000000000000000E+000, 5.7645032699952026E-001, 2.1231935900118515E-001, 3.2211688018833229E-002, 1.5355633003764524E-002, 2.5928051699270327E-001, 1.1192426100001285E-001
 2.5196679349987789E+000, 2.3426832660004493E+000, 1.8709718350010007E+000, 0.0000000000000000E+000, 5.8241909499975009E-001, 2.1356276100004834E-001, 2.7286333027859655E-002, 1.2331468013599078E-002, 2.6170924400435069E-001, 1.0844105000160198E-001
