parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
10,10,10,1,10,59,77313,36092,197
10,10,10,1,10,59,77313,36089,197
10,10,10,1,10,59,77313,36090,197
10,10,10,1,10,59,77313,36092,197
10,10,10,1,10,59,77313,36091,197
10,10,10,1,10,59,77313,36087,197
10,10,10,1,10,59,77313,36091,197
10,10,10,1,10,59,77313,36092,197
10,10,10,1,10,59,77313,36092,197
10,10,10,1,10,59,77313,36090,197
