parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
 3.1842873660000026E+000, 2.8219075179999988E+000, 1.4385576550000003E+000, 0.0000000000000000E+000, 1.4388013379999998E+000, 4.6840673999999360E-002, 9.0818528199999760E-001, 2.2302466299996837E-001, 6.3132667500000128E-001
 3.2034637250000011E+000, 2.8263420560000001E+000, 1.4577086000000010E+000, 0.0000000000000000E+000, 1.4336914000000003E+000, 4.3583453999999300E-002, 9.0395223099995103E-001, 2.2370227200004189E-001, 6.2878454500000025E-001
 3.2007091080000007E+000, 2.8223475990000000E+000, 1.4362730280000013E+000, 0.0000000000000000E+000, 1.4355839560000017E+000, 4.4966950000000949E-002, 8.9525643399987986E-001, 2.2164815300000651E-001, 6.1180753799999721E-001
 3.1645654869999995E+000, 2.7910258910000003E+000, 1.4215370829999991E+000, 0.0000000000000000E+000, 1.4152737120000003E+000, 4.4670603000001918E-002, 9.1120827399989102E-001, 2.2309414099997849E-001, 6.0183383600000218E-001
 3.2083119200000008E+000, 2.8274763680000006E+000, 1.4551904350000009E+000, 0.0000000000000000E+000, 1.4264712069999987E+000, 4.5477596000000897E-002, 8.9824785800003015E-001, 2.2429642500000391E-001, 6.1741807299999918E-001
 3.1996607269999999E+000, 2.8190940430000002E+000, 1.4492031109999997E+000, 0.0000000000000000E+000, 1.4552025010000000E+000, 4.4709337999998766E-002, 8.8705350500010738E-001, 2.2383439100000668E-001, 6.5076151200000432E-001
 3.1936977479999995E+000, 2.8254848319999994E+000, 1.4403243830000001E+000, 0.0000000000000000E+000, 1.4426472409999995E+000, 4.4421600000000172E-002, 8.7400806999999459E-001, 2.2388448000001215E-001, 6.0356784200000080E-001
 3.1609434190000005E+000, 2.8023108680000002E+000, 1.4095498559999995E+000, 0.0000000000000000E+000, 1.4102768099999996E+000, 4.4894820000000113E-002, 9.0887220799994495E-001, 2.2445508499997580E-001, 5.9715448299999530E-001
 3.2082110140000002E+000, 2.8257448269999981E+000, 1.4431929800000001E+000, 0.0000000000000000E+000, 1.4406177529999993E+000, 4.3699833999999882E-002, 8.7530357600005759E-001, 2.2334287399995389E-001, 6.3604597299999455E-001
 3.1976846349999994E+000, 2.8310141339999997E+000, 1.4441905440000009E+000, 0.0000000000000000E+000, 1.4381688740000005E+000, 4.5140519999999462E-002, 9.0132927599997936E-001, 2.2636892699996247E-001, 6.2728491700000077E-001
