parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 5.5601048540000013E+000, 4.6935852699999998E+000, 3.9231082840000004E+000, 0.0000000000000000E+000, 8.9080134299999969E-001, 1.0172169300000000E-001, 1.5778224000034591E-002, 6.2612779999762225E-003, 2.4051783799999971E-001, 1.6163683599999779E-001
 5.5927085929999993E+000, 4.7525939150000012E+000, 3.9149858249999978E+000, 0.0000000000000000E+000, 9.3369916199999725E-001, 1.4289499300000141E-001, 1.4893211000026163E-002, 6.1384000000472838E-003, 2.5488501500000194E-001, 1.6836688799999866E-001
 5.6018520520000017E+000, 4.7524640540000007E+000, 3.9557448130000008E+000, 0.0000000000000000E+000, 9.5138215900000045E-001, 1.4159818900000065E-001, 1.8332724999772232E-002, 6.1745309999805542E-003, 2.6885431800000426E-001, 2.1004751100000085E-001
 5.5986365179999993E+000, 4.7629165090000010E+000, 3.9715392590000018E+000, 0.0000000000000000E+000, 9.2173943700000027E-001, 1.1036173699999807E-001, 1.5487589000070301E-002, 6.1947700000306583E-003, 2.5840870699999297E-001, 1.7907417899999878E-001
 5.5811254250000015E+000, 4.7211944649999982E+000, 3.9285584649999983E+000, 0.0000000000000000E+000, 9.2476465600000068E-001, 1.2069735799999748E-001, 1.6636007999895064E-002, 6.1704029999427590E-003, 2.4621141400000734E-001, 1.6871653800000086E-001
 5.5998015200000024E+000, 4.7503352349999997E+000, 3.9602064139999982E+000, 0.0000000000000000E+000, 9.5066109500000007E-001, 1.4123687599999890E-001, 1.6314942999943405E-002, 6.2529230000105684E-003, 2.6406819000000858E-001, 2.0538915600000163E-001
 5.6504235359999972E+000, 4.7695985029999992E+000, 3.9204747900000010E+000, 0.0000000000000000E+000, 9.6754355900000011E-001, 1.5937660899999972E-001, 3.8438292000056329E-002, 6.2556500001296200E-003, 2.7224727500000423E-001, 1.8995926200000035E-001
 5.5720542039999978E+000, 4.7468293150000012E+000, 4.0205409590000007E+000, 0.0000000000000000E+000, 8.8676576299999876E-001, 7.6897792000001353E-002, 1.4205383000013505E-002, 6.1971580000568238E-003, 2.5889090199999742E-001, 1.7440045700000262E-001
 5.5932661160000015E+000, 4.7374635999999990E+000, 3.9615274590000018E+000, 0.0000000000000000E+000, 9.1667461699999908E-001, 1.3315008899999992E-001, 1.5921439000194049E-002, 6.1631889999569367E-003, 2.7595685299999495E-001, 1.8926409299999936E-001
 5.6063634320000002E+000, 4.7748447379999961E+000, 3.9458996600000011E+000, 0.0000000000000000E+000, 9.5228840900000034E-001, 1.3629896200000235E-001, 1.4354377000063145E-002, 6.1880730000272166E-003, 2.7366564799999349E-001, 1.8058229599999898E-001
