parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
 1.3976220299000000E+001, 1.2224002526999996E+001, 9.1854606480000012E+000, 0.0000000000000000E+000, 3.4517425469999985E+000, 1.4394097200000289E-001, 1.3711337360004272E+000, 3.3041241199994076E-001, 1.1317774520000086E+000
 1.3930094422000000E+001, 1.2207188632999999E+001, 9.4876244960000058E+000, 0.0000000000000000E+000, 3.4438028669999952E+000, 1.0094421599999848E-001, 1.2214949359998819E+000, 3.3067547599982561E-001, 1.1602729869999919E+000
 1.4014749078000003E+001, 1.2307801894000004E+001, 9.5749043580000031E+000, 0.0000000000000000E+000, 3.4950613069999967E+000, 1.4833120800000188E-001, 1.1941749390003800E+000, 3.3083927099993105E-001, 1.1110668019999856E+000
 1.3992965617999998E+001, 1.2222814884000009E+001, 9.4743537950000007E+000, 0.0000000000000000E+000, 3.4595733469999992E+000, 1.1938988899999714E-001, 1.2260140539998652E+000, 3.3099481000003905E-001, 1.0818110050000271E+000
 1.3997830217000001E+001, 1.2255887412000007E+001, 9.5641211200000065E+000, 0.0000000000000000E+000, 3.4749325000000049E+000, 1.6192812299999204E-001, 1.2534505909999751E+000, 3.3008164300002107E-001, 1.1033322139999875E+000
 1.3881350218999998E+001, 1.2167864169000000E+001, 9.4484074850000024E+000, 0.0000000000000000E+000, 3.3597584569999945E+000, 1.4843758900000381E-001, 1.2523615849997576E+000, 3.3216312400013948E-001, 1.0468349059999973E+000
 1.3972976913999997E+001, 1.2252107247000005E+001, 9.5147836350000077E+000, 0.0000000000000000E+000, 3.4358880589999963E+000, 1.6640256799999875E-001, 1.2010727660001415E+000, 3.3597806900014504E-001, 1.1239550069999993E+000
 1.3887222989000000E+001, 1.2181146973000008E+001, 9.4780906490000021E+000, 0.0000000000000000E+000, 3.3998914140000061E+000, 1.5003837599999770E-001, 1.2585641319999432E+000, 3.3247950499997714E-001, 1.0614320959999972E+000
 1.3947250062999997E+001, 1.2245493809000010E+001, 9.4748199050000022E+000, 0.0000000000000000E+000, 3.4741366649999961E+000, 1.4730525199999889E-001, 1.2653567359998021E+000, 3.3062241499991529E-001, 1.1444739020000014E+000
 1.3931119958000004E+001, 1.2233023284999996E+001, 9.4770798880000040E+000, 0.0000000000000000E+000, 3.4434261519999971E+000, 1.6241130899999234E-001, 1.2665452029999109E+000, 3.2980508399982256E-001, 1.1836760030000129E+000
