parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 2.2065005609999990E+000, 1.8255723819999989E+000, 1.5051473670000002E+000, 0.0000000000000000E+000, 3.8947330100000022E-001, 3.4148414999999321E-002, 1.0030163999996677E-002, 4.6167380000454727E-003, 1.4562105900000111E-001, 1.0891500200000026E-001
 2.2487072059999997E+000, 1.8538902799999990E+000, 1.5282831020000005E+000, 0.0000000000000000E+000, 4.0951331100000044E-001, 3.9639138000000518E-002, 1.0053113000014324E-002, 4.7616539999779661E-003, 1.5365695199999685E-001, 1.3231722200000062E-001
 2.2108180499999994E+000, 1.8159675389999999E+000, 1.5105502379999995E+000, 0.0000000000000000E+000, 3.8476478199999997E-001, 2.7502589999999660E-002, 1.0214762999992022E-002, 4.7167470000086809E-003, 1.4967104700000000E-001, 1.1590858799999992E-001
 2.1917335279999990E+000, 1.8096478739999999E+000, 1.5073812949999996E+000, 0.0000000000000000E+000, 3.5951576399999974E-001, 3.6160968999999099E-002, 1.0108162000023846E-002, 4.6815770000439016E-003, 1.3313930599999857E-001, 8.8334816000000149E-002
 2.2286808419999993E+000, 1.8193104760000001E+000, 1.5074213269999994E+000, 0.0000000000000000E+000, 3.9228807000000021E-001, 3.5693798000000054E-002, 1.0139576000042005E-002, 4.5900530000428930E-003, 1.5159520600000320E-001, 1.1523420199999990E-001
 2.2367628680000005E+000, 1.8625581210000002E+000, 1.5277254250000007E+000, 0.0000000000000000E+000, 3.9191050400000060E-001, 2.5070075999999997E-002, 1.0244943999995204E-002, 4.7397730000544591E-003, 1.4982607999999864E-001, 1.2498641199999971E-001
 2.2658356330000000E+000, 1.8760746489999991E+000, 1.5638473200000003E+000, 0.0000000000000000E+000, 4.2745737999999944E-001, 3.9033686000002010E-002, 1.0179361999990366E-002, 4.6923459999526074E-003, 1.9566824300000052E-001, 1.2822921100000029E-001
 2.1880352980000013E+000, 1.7980308240000000E+000, 1.5240237619999992E+000, 0.0000000000000000E+000, 3.6879733100000012E-001, 2.1891516000000610E-002, 1.0147681000077124E-002, 4.6188359999730366E-003, 1.2965674799999860E-001, 1.0955845300000000E-001
 2.2440449130000002E+000, 1.8597970589999999E+000, 1.5074495509999997E+000, 0.0000000000000000E+000, 4.3149669399999979E-001, 6.7637555000000571E-002, 1.0094070000007171E-002, 4.6191359999778747E-003, 1.8222065200000026E-001, 1.0191054299999980E-001
 2.2248564380000002E+000, 1.8351526410000005E+000, 1.5074853989999997E+000, 0.0000000000000000E+000, 4.0299842400000019E-001, 3.8385119999999162E-002, 1.0396320000024328E-002, 4.7720009999672186E-003, 1.4440464900000105E-001, 9.9543516999999859E-002
