parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
10,10,10,1,10,64,88344,40640,212
10,10,10,1,10,64,88344,40647,212
10,10,10,1,10,64,88344,40644,212
10,10,10,1,10,64,88344,40647,212
10,10,10,1,10,64,88344,40642,212
10,10,10,1,10,64,88344,40642,212
10,10,10,1,10,64,88344,40643,212
10,10,10,1,10,64,88344,40640,212
10,10,10,1,10,64,88344,40642,212
10,10,10,1,10,64,88344,40644,212
