parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
 2.8892206964000003E+001, 2.5426828218999994E+001, 1.9897815722000001E+001, 0.0000000000000000E+000, 6.2145326160000067E+000, 3.3411719600001533E-001, 1.4107783850010165E+000, 5.5444687099922874E-001, 1.3584216419999962E+000
 2.8596156195999992E+001, 2.5133443638000003E+001, 1.9857736008000007E+001, 0.0000000000000000E+000, 5.9213434739999897E+000, 1.4359647700000266E-001, 1.4424219649991699E+000, 5.5166228299955122E-001, 1.2431328569999778E+000
 2.8789422336999994E+001, 2.5341690267999997E+001, 1.9809779941999992E+001, 0.0000000000000000E+000, 6.1009389510000105E+000, 2.2302608799999035E-001, 1.3429182940000643E+000, 5.5311122700042148E-001, 1.3908789680000098E+000
 2.8750426745999999E+001, 2.5295386989000008E+001, 1.9875693172999995E+001, 0.0000000000000000E+000, 6.1039770239999953E+000, 2.0004667299998147E-001, 1.4349502919994492E+000, 5.5341885499980492E-001, 1.3192314490000001E+000
 2.8587322136000008E+001, 2.5110347446999992E+001, 1.9609258690000008E+001, 0.0000000000000000E+000, 5.8930686249999908E+000, 1.6181431499997245E-001, 1.5010484840002860E+000, 5.5335004499980300E-001, 1.1186676440000269E+000
 2.8623813389000009E+001, 2.5129891468000004E+001, 1.9556342692000001E+001, 0.0000000000000000E+000, 5.9504651349999946E+000, 2.0646890699998721E-001, 1.5227575939992946E+000, 5.5173968600009715E-001, 1.2113682599999649E+000
 2.8729743607999996E+001, 2.5256474902999983E+001, 1.9878123473999999E+001, 0.0000000000000000E+000, 5.9372999000000064E+000, 2.4137599699998447E-001, 1.4270221319998413E+000, 5.5422283299999009E-001, 1.1288067440000162E+000
 2.8772683111999982E+001, 2.5286530814000013E+001, 1.9795954237000000E+001, 0.0000000000000000E+000, 6.1999912310000056E+000, 1.8067600900003100E-001, 1.4558776890004594E+000, 5.5172786700001808E-001, 1.5045907490000516E+000
 2.8768432751000002E+001, 2.5335302395999996E+001, 1.9851865235999995E+001, 0.0000000000000000E+000, 6.2552373819999900E+000, 1.4569348600001319E-001, 1.4282342190005721E+000, 5.5500819599945572E-001, 1.6189551230000134E+000
 2.8701622059999998E+001, 2.5280499312000000E+001, 1.9751496116000006E+001, 0.0000000000000000E+000, 6.1308640710000049E+000, 2.8446091900001136E-001, 1.4480021869994104E+000, 5.5650361400015669E-001, 1.2688075269999715E+000
