parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 1.2318369565000003E+001, 1.0618126503999999E+001, 8.9826485600000030E+000, 0.0000000000000000E+000, 1.7950740860000014E+000, 5.8832749000004014E-002, 2.3094247999830841E-002, 9.8008790000214674E-003, 3.2867208199999887E-001, 2.2451407700000026E-001
 1.4201312422999997E+001, 1.2211701488000003E+001, 1.0277187603999991E+001, 0.0000000000000000E+000, 3.3128907040000044E+000, 1.4867679929999937E+000, 2.9580590999820799E-002, 1.3833221000023599E-002, 1.6550353639999855E+000, 1.4814983049999952E+000
 1.2469152728000003E+001, 1.0730740773000001E+001, 9.0319154580000038E+000, 0.0000000000000000E+000, 1.9278274880000001E+000, 1.2801207600000275E-001, 2.3501305000184658E-002, 9.6005499999627375E-003, 4.4069703100000979E-001, 2.9573128900000434E-001
 1.2468380317000001E+001, 1.0743119839000004E+001, 9.0488677599999967E+000, 0.0000000000000000E+000, 1.9191844069999995E+000, 1.5502366500000520E-001, 2.8068824000312631E-002, 9.8575439998942471E-003, 4.0347792099997726E-001, 3.2099066299999812E-001
 1.2388141845000000E+001, 1.0698577922000000E+001, 9.0015679869999961E+000, 0.0000000000000000E+000, 1.8974060230000056E+000, 1.4442646999999553E-001, 2.2824451999751361E-002, 9.5217419997908337E-003, 3.9595022399999635E-001, 2.6948339800000021E-001
 1.2371695152999996E+001, 1.0658497400000002E+001, 8.9882858409999962E+000, 0.0000000000000000E+000, 1.8234199839999974E+000, 9.0349513999997910E-002, 2.3072062000187188E-002, 9.9651570002290413E-003, 3.5010855099999638E-001, 2.3589879599999897E-001
 1.2428594795999993E+001, 1.0709741900999999E+001, 8.9762237020000040E+000, 0.0000000000000000E+000, 1.8738789820000008E+000, 1.3590374299999830E-001, 2.6771914999921265E-002, 9.6381320001093229E-003, 3.8611060400000419E-001, 2.7765194899999734E-001
 1.2394898999000000E+001, 1.0682649637999997E+001, 8.9940473750000063E+000, 0.0000000000000000E+000, 1.8690642810000000E+000, 1.2735624299999238E-001, 2.4107320000421595E-002, 9.6802840000265178E-003, 4.2680023299999093E-001, 2.4707628900000245E-001
 1.2435020276999998E+001, 1.0700106908999997E+001, 9.0200539990000053E+000, 0.0000000000000000E+000, 1.8835826529999995E+000, 1.4092797900000065E-001, 2.5706557999956914E-002, 9.6761470000785721E-003, 3.7019346999999492E-001, 2.9143498999999551E-001
 1.2429693629000003E+001, 1.0699924268000000E+001, 9.0031451480000015E+000, 0.0000000000000000E+000, 1.8588004259999966E+000, 1.1782911300000087E-001, 2.3631291999798520E-002, 9.6361860000353516E-003, 3.7676965200001078E-001, 2.6779655099999999E-001
