parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 5.4214600179999985E+000, 4.6027334879999993E+000, 3.8595581850000000E+000, 0.0000000000000000E+000, 8.5644164999999983E-001, 5.7485025000000078E-002, 1.6216319000039725E-002, 6.1627989999601951E-003, 2.4866201499999541E-001, 1.6598841999999880E-001
 5.3797852010000007E+000, 4.5680357899999997E+000, 3.8699625370000010E+000, 0.0000000000000000E+000, 8.3950526599999975E-001, 5.3028098999999607E-002, 1.4186573999985796E-002, 6.0264889999155358E-003, 2.1684698599999574E-001, 1.7404090199999978E-001
 5.3876030619999984E+000, 4.5911578859999969E+000, 3.8719482749999985E+000, 0.0000000000000000E+000, 8.4908400000000039E-001, 5.3643440999998404E-002, 1.4090150999995110E-002, 6.0400390000703297E-003, 2.0910417899999345E-001, 1.6941685700000075E-001
 5.3403544520000006E+000, 4.5308925509999991E+000, 3.8295081469999985E+000, 0.0000000000000000E+000, 8.1841042399999964E-001, 4.7626028000006038E-002, 1.4200658999977911E-002, 6.0071899999130096E-003, 1.9045562900000057E-001, 1.7093070299999980E-001
 5.4519642390000023E+000, 4.6431034570000005E+000, 3.9231590040000004E+000, 0.0000000000000000E+000, 8.6148004599999961E-001, 5.6447589000002019E-002, 1.4223947999845166E-002, 6.2368090000530785E-003, 2.3288177699999935E-001, 1.6068537699999919E-001
 5.3793996670000013E+000, 4.5683624170000003E+000, 3.8563505400000002E+000, 0.0000000000000000E+000, 8.2908410500000063E-001, 5.8038887999999567E-002, 1.4333945000104542E-002, 6.1144689999661495E-003, 2.0118861099999563E-001, 1.6489617800000023E-001
 5.4241393119999985E+000, 4.5997402690000024E+000, 3.8996495390000003E+000, 0.0000000000000000E+000, 8.5847375499999945E-001, 6.3492330999997293E-002, 1.4831317999949079E-002, 6.1071230000449006E-003, 2.5056261799999735E-001, 1.6996894299999976E-001
 5.3873683140000006E+000, 4.5932713609999993E+000, 3.8505696230000002E+000, 0.0000000000000000E+000, 8.4442976200000253E-001, 6.9186797000000411E-002, 1.4245390999987784E-002, 6.1031149999628553E-003, 2.0423564699999286E-001, 1.6876343900000013E-001
 5.3777473679999988E+000, 4.5739702930000004E+000, 3.8693758060000016E+000, 0.0000000000000000E+000, 8.5752734999999891E-001, 5.0401742999998334E-002, 1.4248578999875861E-002, 6.0436829999890307E-003, 2.3357076899999729E-001, 1.9214551700000193E-001
 5.4044812030000022E+000, 4.5988156960000017E+000, 3.8856034139999984E+000, 0.0000000000000000E+000, 8.5424103299999921E-001, 4.5165805000000780E-002, 1.4363754000038753E-002, 5.9838160000422747E-003, 2.4997730300001031E-001, 1.9189516000000051E-001
