parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
10,10,10,1,10,61,65007,29935,203
10,10,10,1,10,61,65007,29940,203
10,10,10,1,10,61,65007,29946,203
10,10,10,1,10,61,65007,29938,203
10,10,10,1,10,61,65007,29937,203
10,10,10,1,10,61,65007,29944,203
10,10,10,1,10,61,65007,29950,203
10,10,10,1,10,61,65007,29936,203
10,10,10,1,10,61,65007,29938,203
10,10,10,1,10,61,65007,29930,203
