parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 1.1109320310000002E+000, 9.4056218100000000E-001, 6.5101344200000000E-001, 0.0000000000000000E+000, 3.1032377400000000E-001, 1.6266760599999963E-001, 4.5412220000018433E-003, 2.1388750000059797E-003, 1.2695487699999997E-001, 5.1231307000000115E-002
 1.1527444960000004E+000, 9.5688113499999972E-001, 6.7382134500000013E-001, 0.0000000000000000E+000, 3.0385211399999990E-001, 1.6677231000000048E-001, 4.6201159999956776E-003, 2.1031690000001824E-003, 1.2617348000000161E-001, 3.3596061000000121E-002
 1.0970094870000000E+000, 9.2631549600000040E-001, 6.7207456099999985E-001, 0.0000000000000000E+000, 2.9162075299999990E-001, 1.4166891099999956E-001, 4.5688240000094638E-003, 2.1167460000042215E-003, 1.1947607699999896E-001, 6.6229197000000184E-002
 1.2588935540000001E+000, 1.0712893349999997E+000, 7.6948270600000046E-001, 0.0000000000000000E+000, 3.2779710400000028E-001, 1.9447098399999962E-001, 4.6992669999845749E-003, 2.1627300000011118E-003, 1.3438673100000065E-001, 4.2533968999999949E-002
 1.1456764540000002E+000, 9.6979668299999933E-001, 7.0129248000000022E-001, 0.0000000000000000E+000, 3.0850135999999995E-001, 1.5622830700000057E-001, 5.2955159999867885E-003, 2.1522590000031538E-003, 1.2710495099999863E-001, 5.2326817000000192E-002
 1.1155827700000001E+000, 9.2234414700000000E-001, 6.5843990200000069E-001, 0.0000000000000000E+000, 2.8809766799999958E-001, 1.4784101199999955E-001, 5.5026670000259958E-003, 2.1650759999984892E-003, 1.0965103800000175E-001, 3.6121694000000204E-002
 1.1399239489999997E+000, 9.6301497499999988E-001, 6.7277593200000041E-001, 0.0000000000000000E+000, 3.1119520999999950E-001, 1.4171643100000009E-001, 4.5961030000039038E-003, 2.9443545999999765E-002, 1.5138627300000085E-001, 4.4853700999999857E-002
 1.1264937529999999E+000, 9.5301263699999961E-001, 6.7735642999999990E-001, 0.0000000000000000E+000, 3.1580290799999977E-001, 1.5386641700000037E-001, 4.5727420000067909E-003, 2.1566339999956607E-003, 1.3451310599999733E-001, 4.8807822000000112E-002
 1.0908447340000000E+000, 9.2048669399999983E-001, 6.5319940899999995E-001, 0.0000000000000000E+000, 2.8554087200000011E-001, 1.4151638200000050E-001, 4.5707390000147008E-003, 2.1407869999967577E-003, 1.0898150900000014E-001, 4.2648409999999748E-002
 1.1151521429999995E+000, 9.4160290700000004E-001, 6.4957964199999996E-001, 0.0000000000000000E+000, 3.1305730299999990E-001, 1.6927843900000039E-001, 4.6079139999835039E-003, 2.1775500000058567E-003, 1.1502849700000062E-001, 5.2639232000000202E-002
