parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
 5.6080521279999997E+000, 4.7938671369999968E+000, 3.8580764920000012E+000, 0.0000000000000000E+000, 1.0751194990000013E+000, 1.5327596199999860E-001, 4.3610222000070031E-002, 1.9540153199996535E-001, 3.6172144900000003E-001
 5.5232657769999998E+000, 4.7333138660000005E+000, 3.8323745340000013E+000, 0.0000000000000000E+000, 1.0008688410000008E+000, 1.4448081399999779E-001, 4.4478219000064101E-002, 1.8721009000000244E-001, 2.9850150600000624E-001
 5.5246187379999991E+000, 4.7231279000000006E+000, 3.8270107219999998E+000, 0.0000000000000000E+000, 9.8864931900000208E-001, 1.4570422200000088E-001, 4.3981673999942572E-002, 1.8721904299998560E-001, 3.0215390000000042E-001
 5.5732483819999965E+000, 4.7064341439999993E+000, 3.8209734389999976E+000, 0.0000000000000000E+000, 9.8496815900000012E-001, 1.4942430199999901E-001, 4.3706927999970446E-002, 1.8989521299998113E-001, 3.0358736299999656E-001
 5.5537541730000015E+000, 4.7620598769999987E+000, 3.8363971200000009E+000, 0.0000000000000000E+000, 1.0302103489999999E+000, 1.5888240499999728E-001, 4.3288478999984115E-002, 1.9039240799990864E-001, 3.4544835399999929E-001
 5.5294321869999985E+000, 4.7364088380000000E+000, 3.8207396869999988E+000, 0.0000000000000000E+000, 1.0165987400000001E+000, 1.5068606700000053E-001, 4.3498019999979043E-002, 1.9248485000008309E-001, 3.1302582800000245E-001
 5.4655132669999986E+000, 4.6722093790000025E+000, 3.7969048189999999E+000, 0.0000000000000000E+000, 9.7759978799999914E-001, 1.3851944600000277E-001, 4.3454220999943338E-002, 1.8089176500000548E-001, 2.7050082700000111E-001
 5.5095825900000026E+000, 4.7303553599999999E+000, 3.8490889200000016E+000, 0.0000000000000000E+000, 1.0204314590000001E+000, 1.4781487599999643E-001, 4.2564712000049632E-002, 1.9481438699996101E-001, 3.3334822600000091E-001
 5.5567286819999993E+000, 4.7281214449999984E+000, 3.8286766040000000E+000, 0.0000000000000000E+000, 1.0342743299999988E+000, 1.4635545600000022E-001, 4.3306449000093394E-002, 1.8615543400001489E-001, 3.0317613700000123E-001
 5.5544086650000004E+000, 4.7384540929999988E+000, 3.8262033710000027E+000, 0.0000000000000000E+000, 1.0398844900000004E+000, 1.4540678400000040E-001, 4.3549132999962659E-002, 1.9897121399995399E-001, 3.4731366599999891E-001
