parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 2.3560962610000007E+000, 1.9016363030000001E+000, 1.5318116719999999E+000, 0.0000000000000000E+000, 4.7862128499999912E-001, 1.2395336799999823E-001, 7.0106490000760857E-003, 3.2065510000136577E-003, 1.9147518900000060E-001, 1.4397816499999960E-001
 2.2815945529999992E+000, 1.8590783849999992E+000, 1.5186980749999996E+000, 0.0000000000000000E+000, 4.3966634200000021E-001, 9.4427895000000373E-002, 6.8831580000248138E-003, 3.2749310000457221E-003, 1.5704803800000189E-001, 1.2339257300000028E-001
 2.3657292699999992E+000, 1.9322668409999997E+000, 1.5457074529999999E+000, 0.0000000000000000E+000, 4.6185424199999936E-001, 1.0845571900000150E-001, 7.2620039999926611E-003, 3.2280999999541038E-003, 2.0412139299999632E-001, 1.1431698600000040E-001
 2.3467778740000003E+000, 1.9056704400000002E+000, 1.5336528999999994E+000, 0.0000000000000000E+000, 4.5974347300000007E-001, 1.2083652400000000E-001, 7.0143960000481620E-003, 3.1849760000159932E-003, 1.6759219899999866E-001, 1.1973774299999995E-001
 2.3513973949999984E+000, 1.9331027320000000E+000, 1.5279860139999997E+000, 0.0000000000000000E+000, 4.9921152900000010E-001, 1.4321073400000017E-001, 7.5201289999786702E-003, 3.2036049999750738E-003, 1.8084334400000124E-001, 1.2932252399999999E-001
 2.8719569490000012E+000, 2.3505483380000003E+000, 1.9742940409999994E+000, 0.0000000000000000E+000, 9.8770435700000014E-001, 6.4011172600000199E-001, 1.0493142999960625E-002, 4.9660329999974273E-003, 6.4983692299999696E-001, 6.1698648400000033E-001
 2.9217557359999988E+000, 2.4076893550000000E+000, 1.8984373930000009E+000, 0.0000000000000000E+000, 1.0098522699999988E+000, 6.5035767499999775E-001, 9.4664379999982451E-003, 4.4350839999847125E-003, 7.0010400500000181E-001, 6.3064695299999984E-001
 2.3126155430000006E+000, 1.9008632759999999E+000, 1.5375298680000005E+000, 0.0000000000000000E+000, 4.6167092300000023E-001, 1.1608802699999954E-001, 7.0195630000124964E-003, 3.2168420000080467E-003, 1.8070459600000088E-001, 1.3059571000000103E-001
 2.3965954560000005E+000, 1.9452974260000002E+000, 1.5748880209999996E+000, 0.0000000000000000E+000, 4.5396165900000041E-001, 9.7884300000000035E-002, 7.4798080000451073E-003, 3.1975710000224922E-003, 1.7358026099999924E-001, 1.2522169100000013E-001
 2.9632566339999999E+000, 2.4386280800000009E+000, 1.9821979709999993E+000, 0.0000000000000000E+000, 1.0384103610000004E+000, 6.8857394399999716E-001, 1.0302310000019688E-002, 4.8543940000076446E-003, 6.8073831799999818E-001, 6.0433406900000008E-001
