parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 5.9870537999813678E-002, 5.6666929000584787E-002, 2.3110964999887074E-002, 0.0000000000000000E+000, 3.4673890000249230E-002, 1.1460119998446316E-002, 4.7178799241009983E-004, 2.2358497790264664E-004, 2.1668970000973786E-002, 4.0331059990421636E-003
 5.9301316000073712E-002, 5.6275950000781449E-002, 2.2329816000365099E-002, 0.0000000000000000E+000, 3.4411086999625695E-002, 1.1004564001268591E-002, 4.7732300481584389E-004, 2.2648899857813376E-004, 2.0963191997907415E-002, 3.9361499993901816E-003
 5.9174923999762541E-002, 5.6056574999729492E-002, 2.2916222999356251E-002, 0.0000000000000000E+000, 3.4245502000430861E-002, 1.1166505000346660E-002, 4.8864999098441331E-004, 2.2508800111609162E-004, 2.0922967996739317E-002, 3.9256430000023101E-003
 5.9386674000052153E-002, 5.6168908000017836E-002, 2.2904754000137473E-002, 0.0000000000000000E+000, 3.4018920000107755E-002, 1.0901472999648831E-002, 4.6935300588302198E-004, 2.3807199795555789E-004, 2.1147281001049123E-002, 3.7656859999515291E-003
 5.9428664999359171E-002, 5.6208094999419700E-002, 2.3478409001199907E-002, 0.0000000000000000E+000, 3.3981910000420612E-002, 1.1068385998441954E-002, 4.7720397924422286E-004, 2.2759698322261102E-004, 2.1030413996413699E-002, 3.8790260000496346E-003
 5.9021067999765364E-002, 5.6110397999418637E-002, 2.2831557000245084E-002, 0.0000000000000000E+000, 3.4171399999650021E-002, 1.0958664999179746E-002, 4.7158999859675532E-004, 2.2158999036037130E-004, 2.1068865995857777E-002, 3.6530689994833665E-003
 5.9524446999603242E-002, 5.6405558999358618E-002, 2.3020750998966832E-002, 0.0000000000000000E+000, 3.4281246999398718E-002, 1.1226680999243399E-002, 4.7875199970803806E-004, 2.2632600803262903E-004, 2.1012221998262248E-002, 3.9961600004971842E-003
 5.9277520000705408E-002, 5.6253412999467400E-002, 2.2894089000601525E-002, 0.0000000000000000E+000, 3.4063387999140105E-002, 1.1116173999198509E-002, 4.7675701171101537E-004, 2.2707100015395554E-004, 2.0839761997194728E-002, 3.6925650001649046E-003
 5.9491268000329001E-002, 5.6460899000740028E-002, 2.2980786999141856E-002, 0.0000000000000000E+000, 3.4114406000753661E-002, 1.1076590999437030E-002, 4.7732699476910057E-004, 2.2276199297266430E-004, 2.0846871998855931E-002, 3.8925150010982179E-003
 5.8917178000683634E-002, 5.5931275998773344E-002, 2.2569478999230341E-002, 0.0000000000000000E+000, 3.4091805999196367E-002, 1.0968200000661454E-002, 4.8359901256844751E-004, 2.2686299325869186E-004, 2.0962120004242024E-002, 3.9547559999846271E-003
