parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI RMA put,MPI RMA get,MPI RMA sync
10,10,10,10,10,50,9598,4470,170
10,10,10,10,10,50,9598,4468,170
10,10,10,10,10,50,9598,4472,170
10,10,10,10,10,50,9598,4470,170
10,10,10,10,10,50,9598,4469,170
10,10,10,10,10,50,9598,4470,170
10,10,10,10,10,50,9598,4470,170
10,10,10,10,10,50,9598,4471,170
10,10,10,10,10,50,9598,4469,170
10,10,10,10,10,50,9598,4471,170
