parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,SHMEM put,SHMEM get,SHMEM sync
10,10,10,1,10,44,5973,2890,152
10,10,10,1,10,44,5973,2888,152
10,10,10,1,10,44,5973,2889,152
10,10,10,1,10,44,5973,2890,152
10,10,10,1,10,44,5973,2894,152
10,10,10,1,10,44,5973,2890,152
10,10,10,1,10,44,5973,2889,152
10,10,10,1,10,44,5973,2895,152
10,10,10,1,10,44,5973,2890,152
10,10,10,1,10,44,5973,2890,152
