parcel merge (total),find nearest,build graphs,create comm,resolve graphs,MPI allreduce,MPI P2P put,MPI P2P get,MPI P2P sync,MPI graph info
 5.2788400999952501E-001, 4.2107463300044401E-001, 3.2639843299921267E-001, 0.0000000000000000E+000, 9.8722198000814387E-002, 1.5466055000160850E-002, 3.8133630109769001E-003, 1.6135630107783072E-003, 3.9731954997932917E-002, 1.1936373000480671E-002
 5.5667437899955985E-001, 4.4939117299873033E-001, 3.5535787399976471E-001, 0.0000000000000000E+000, 9.4696330000260787E-002, 1.3905386000715225E-002, 3.8167219736351399E-003, 1.6031930044846376E-003, 3.7909096000475984E-002, 9.1117099996154138E-003
 5.2641308100055539E-001, 4.1980386300110695E-001, 3.2552540099959515E-001, 0.0000000000000000E+000, 9.6377932000450528E-002, 1.4868888000364677E-002, 3.7915070251983707E-003, 1.6166179975698469E-003, 3.9431956001863000E-002, 1.0005815000567964E-002
 5.9908396799983166E-001, 4.9151049199963381E-001, 3.9892963300007978E-001, 0.0000000000000000E+000, 1.1273561200096083E-001, 1.4724965999903361E-002, 3.9044340001055389E-003, 1.6206650257117872E-003, 5.6314405996999994E-002, 2.8406784999788215E-002
 5.2711254800078677E-001, 4.1956017399979828E-001, 3.2455265299950042E-001, 0.0000000000000000E+000, 9.6808152999528829E-002, 1.5145746999678522E-002, 3.8325580226228340E-003, 1.6259809954135562E-003, 3.8833232000342832E-002, 9.9997239994991105E-003
 5.2738519500007897E-001, 4.2009663400040154E-001, 3.2607206099919495E-001, 0.0000000000000000E+000, 9.6936847000506532E-002, 1.3849141999799031E-002, 3.7975609880049888E-003, 1.6218669961745036E-003, 4.0405955000551330E-002, 1.0025525999935780E-002
 5.3172667800026829E-001, 4.2628457499949945E-001, 3.3115087499982110E-001, 0.0000000000000000E+000, 9.7123168999587506E-002, 1.4649157999883755E-002, 3.7636910155924852E-003, 1.6097329857984732E-003, 4.1407397005514213E-002, 1.0293480999735038E-002
 6.0812045000102444E-001, 5.0043434200006232E-001, 4.0795692800020333E-001, 0.0000000000000000E+000, 1.5168441200012239E-001, 1.3959272998818051E-002, 3.7777759894197516E-003, 1.5958860240061767E-003, 9.3244078002499009E-002, 6.6253980000510637E-002
 5.2709014000038223E-001, 4.1942260599989822E-001, 3.2498637099934058E-001, 0.0000000000000000E+000, 9.7334294000575028E-002, 1.4531283999076550E-002, 3.7952929856146511E-003, 1.6013979970921355E-003, 4.0189114999520825E-002, 9.8136070005239162E-003
 5.2965154300090944E-001, 4.2237765599929844E-001, 3.2510406699930172E-001, 0.0000000000000000E+000, 1.0003645000097094E-001, 1.5901122997547645E-002, 3.8134619958327676E-003, 1.6084949934338511E-003, 4.0928114000962523E-002, 1.2226787000599870E-002
